0.05,0.0470555105193293
0.00454545454545455,0.0043202964484923
0.00238095238095238,0.00221643326876908
0.00161290322580645,0.001466019440997
0.00121951219512195,0.0011166893832355
0.000980392156862745,0.000882889155703559
0.000819672131147541,0.000741715713198587
0.000704225352112676,0.000632553335159436
0.000617283950617284,0.000547236346595703
0.000549450549450549,0.000483653089524694
0.000495049504950495,0.000437110621068548
0.00045045045045045,0.000392457706021254
0.000413223140495868,0.000359946976858261
0.000381679389312977,0.000328456043018122
0.000354609929078014,0.000306198088413367
0.00033112582781457,0.000282234950444327
0.00031055900621118,0.00026393707299377
0.000292397660818713,0.000248752718789547
0.000276243093922652,0.000232706965838325
0.000261780104712042,0.000218359556567904
0.000248756218905473,0.000206056546423916
0.00023696682464455,0.000195684259921336
0.000226244343891403,0.00018637252675191
0.000216450216450216,0.00017760797324673
0.00020746887966805,0.000169264200268415
0.000199203187250996,0.000161464767492348
0.000191570881226054,0.000154273092998203
0.00018450184501845,0.000147709889732894
0.000177935943060498,0.000141558731529656
0.000171821305841924,0.000135861470575982
0.000166112956810631,0.000130505651075197
0.000160771704180064,0.00012542910552682
0.000155763239875389,0.000120604925371026
0.000151057401812689,0.000116014195192804
0.000146627565982405,0.000111796087796101
0.000142450142450142,0.000107949099354521
0.000138504155124654,0.000104487257939212
0.000134770889487871,0.000101300701441431
0.000131233595800525,9.81889329016994e-05
0.000127877237851662,9.49638420744137e-05
0.000124688279301746,9.17006183893676e-05
0.000121654501216545,8.87980213732931e-05
0.000118764845605701,8.6366975612151e-05
0.000116009280742459,8.40621472244507e-05
0.000113378684807256,8.15879237245909e-05
0.000110864745011086,7.89404936263338e-05
0.000108459869848156,7.67720288914475e-05
0.000106157112526539,7.49407531399626e-05
0.000103950103950104,7.29758789201895e-05
0.00010183299389002,7.0739562595179e-05
9.98003992015968e-05,6.88814650704472e-05
9.78473581213307e-05,6.73156102468653e-05
9.59692898272553e-05,6.55394533914944e-05
9.41619585687382e-05,6.35996871114486e-05
9.24214417744917e-05,6.21714271726859e-05
9.07441016333938e-05,6.0743725120993e-05
8.9126559714795e-05,5.89740451841791e-05
8.75656742556918e-05,5.75886999385489e-05
8.60585197934596e-05,5.6396544289683e-05
8.46023688663283e-05,5.48537730971077e-05
8.31946755407654e-05,5.35387555329336e-05
8.18330605564648e-05,5.2466702070042e-05
8.05152979066023e-05,5.10684698777908e-05
7.92393026941363e-05,4.99041625694474e-05
7.8003120124805e-05,4.892082250052e-05
7.68049155145929e-05,4.76078896083365e-05
7.5642965204236e-05,4.66380601649163e-05
7.45156482861401e-05,4.56922604410437e-05
7.34214390602056e-05,4.4485578018616e-05
7.23589001447178e-05,4.36769562828232e-05
7.13266761768902e-05,4.2679221353481e-05
7.0323488045007e-05,4.16832599396955e-05
6.93481276005548e-05,4.09475730425157e-05
6.83994528043776e-05,3.99000548867434e-05
6.74763832658569e-05,3.9152811974752e-05
6.6577896138482e-05,3.83180526464244e-05
6.57030223390276e-05,3.74176821029693e-05
6.48508430609598e-05,3.67692600766745e-05
6.40204865556978e-05,3.58342428237179e-05
6.32111251580278e-05,3.52191832497795e-05
6.24219725343321e-05,3.44360744497507e-05
6.1652281134402e-05,3.37149299998174e-05
6.09013398294763e-05,3.31029420230777e-05
6.01684717208183e-05,3.23064282037322e-05
5.94530321046373e-05,3.17828905478379e-05
5.87544065804935e-05,3.10043185791642e-05
5.80720092915215e-05,3.04860722764033e-05
5.74052812858783e-05,2.97972484020192e-05
5.67536889897843e-05,2.9226231178292e-05
5.61167227833895e-05,2.86557782018804e-05
5.54938956714761e-05,2.80337954174925e-05
5.48847420417124e-05,2.75467150228081e-05
5.42888165038002e-05,2.68991833856091e-05
5.37056928034372e-05,2.64655856954121e-05
5.3134962805526e-05,2.58234131171875e-05
5.25762355415352e-05,2.54203227036953e-05
5.20291363163372e-05,2.48040377650582e-05
5.14933058702369e-05,2.44138362406332e-05
5.09683995922528e-05,2.3837926958592e-05
5.04540867810293e-05,2.34525161690868e-05
4.995004995005e-05,2.29174760990603e-05
